,path,source_text,pred_text,ref_text,ASR_BLEU
166,common_voice_es_19731586.mp3,su actual presidente comunal es gustavo capella,the current municipal president is gustavo capella,their actual community president is gustavo capella,BLEU = 41.11 57.1/50.0/40.0/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
167,common_voice_es_19689661.mp3,de mil gargantas surge la tempestad,a thousand carbutters the tempest surges,out a thousand tongues storms come,BLEU = 16.23 33.3/20.0/12.5/8.3 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6)
168,common_voice_es_18346373.mp3,¿ y el noble marqués hasta ignorará quién es juan de guzmán ,the noble monarchs will ignore her as one decoy,will the noble marquis even ignore who juan de guzman is,BLEU = 9.08 44.4/12.5/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
169,common_voice_es_19631973.mp3,se puede cultivar en un jardín tipo boscoso como especie de semi sombra,can be cultivated in a biscopic garden as a semicircular species,it can be planted in a wooded type yard like a type of semi shadow,BLEU = 7.79 45.5/20.0/5.6/3.1 (BP = 0.695 ratio = 0.733 hyp_len = 11 ref_len = 15)
170,common_voice_es_19617604.mp3,escribió numerosas obras historiográficas de referencia,he wrote numerous historical works of reference,he wrote numerous historiographic reference texts,BLEU = 26.27 57.1/33.3/20.0/12.5 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
171,common_voice_es_19657957.mp3,sus primeros años de infancia estuvieron repartidos entre argentina y estados unidos,the first years of childhood were a party between argentine and the united states,he spent his her early childhood in argentina and the united states,BLEU = 18.80 35.7/23.1/16.7/9.1 (BP = 1.000 ratio = 1.167 hyp_len = 14 ref_len = 12)
172,common_voice_es_19782998.mp3,se inició a partir de entonces una campaña a favor de su legalización,he then started a campaign to favor his legalisation,a campaign was then launched in favor of its legalization,BLEU = 10.15 44.4/12.5/7.1/4.2 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10)
173,common_voice_es_20041722.mp3,junto a alonzo herndon con quien estuvo casada formaron una pareja influyente,holmes of the lancers herdon with whom he was married they formed an influential appearance,next to alonzo herndon with whom she was married with they made a very influential couple,BLEU = 7.70 40.0/14.3/3.8/2.1 (BP = 0.936 ratio = 0.938 hyp_len = 15 ref_len = 16)
174,common_voice_es_19359119.mp3,cubría el tercio inferior de la isla del sur,covered the entire surface of the south island,used to fill the bottom third of the southern isle,BLEU = 9.52 37.5/14.3/8.3/5.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
175,common_voice_es_19737327.mp3,una unidad auxiliar de poder proporciona la energía de tierra,the auxiliary need of art provides the energy of the,an auxiliary unit of power provides the earths energy,BLEU = 10.55 50.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9)
176,common_voice_es_19982090.mp3,los últimos segmentos contenían los órganos reproductores del animal,the last segments contain the reproductive organs of the animal,the last segments contained the animals reproductive organs,BLEU = 20.56 60.0/33.3/12.5/7.1 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8)
177,common_voice_es_18324612.mp3,¿ te acuerdas de cuando se hizo esa foto ,ye know when ye have a foller,do you remember when did he take that picture,BLEU = 4.94 14.3/8.3/5.0/3.1 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
178,common_voice_es_18494197.mp3,una ciudad que sonríe,that runs,a city that smiles,BLEU = 18.39 50.0/50.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 2 ref_len = 4)
179,common_voice_es_18344438.mp3,piti  si te parece poco realista el disfraz de estela ,pity if you think a little realised the distraction of estella,piti you think that estelas costume is a bit realistic,BLEU = 8.30 27.3/10.0/5.6/3.1 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10)
180,common_voice_es_19700067.mp3,un espacio propio de inspiración trabajo y el proyecto de su vida,the proper space for inspiration work in the project of his life,a place for inspiration work and for the project he had planned all of his life,BLEU = 17.26 66.7/45.5/20.0/5.6 (BP = 0.717 ratio = 0.750 hyp_len = 12 ref_len = 16)
181,common_voice_es_19632610.mp3,en los momentos finales del episodio puck y shelby se besan,in the final moments of the episode hawkins shall be your back,puck and shelby kiss at the final moments of the episode,BLEU = 41.72 50.0/45.5/40.0/33.3 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11)
182,common_voice_es_19723110.mp3,su nombre significa la montaña verde,his name means the mountain,his name means the green mountain,BLEU = 57.89 100.0/75.0/66.7/50.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
183,common_voice_es_19666305.mp3,las estaciones son descritas en la siguiente lista,stations are described on the following list,the stations are described in the following list,BLEU = 35.64 85.7/66.7/40.0/12.5 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
184,common_voice_es_19607793.mp3,pero a aquel pobre muchacho no lo salva ni dios,but at that moment what a madman doesnt see,but not even god could save that poor guy,BLEU = 5.67 22.2/6.2/3.6/2.1 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
185,common_voice_es_18892037.mp3,¿ no hay un modo menos doloroso de llamar mi atención,dont you have a better way to call me attention,isnt there a less painful way to catch my attention,BLEU = 9.98 40.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
186,common_voice_es_19620544.mp3,por el papel ganó el premio tony al mejor actor en un musical,for the role tony was the first actor in the music,for his role he won the tony award for best actor in a musical,BLEU = 7.51 54.5/10.0/5.6/3.1 (BP = 0.761 ratio = 0.786 hyp_len = 11 ref_len = 14)
187,common_voice_es_19680301.mp3,el año siguiente fue inaugurado el oratorio,the following year he was inaugurated the narrator,next year the oratory was inaugurated,BLEU = 13.13 50.0/14.3/8.3/5.0 (BP = 1.000 ratio = 1.333 hyp_len = 8 ref_len = 6)
188,common_voice_es_20019957.mp3,hasta ese momento los mapas chilenos seguían al mapa arbitral,for that moment the chilling max followed the arbitrary man,until that moment the chilean maps followed the conciliation map,BLEU = 19.64 50.0/33.3/12.5/7.1 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
189,common_voice_es_19157643.mp3,la reduplicación es un proceso morfológico extensivamente usado,we duplication is a morphological process extensively used,reduplication is a morphological process widely used,BLEU = 36.56 62.5/42.9/33.3/20.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
190,common_voice_es_19499828.mp3,en el boulevard de su entrada se realiza el carnaval de la ciudad,carnival of the city was built in its centre,in the entrance boulevard the citys carnival takes place,BLEU = 6.27 33.3/6.2/3.6/2.1 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
191,common_voice_es_19758920.mp3,cuenta con varias carpinterías y una serrería,his several carpenters in this area,it offers several carpentry stores and a sawmill,BLEU = 5.82 16.7/10.0/6.2/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
192,common_voice_es_19022466.mp3,no es verdad se los han llevado los monstruos rana,not true that they have made the most of them,its not true the frog monster took them,BLEU = 9.98 40.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8)
193,common_voice_es_19754240.mp3,actualmente la fortaleza está en ruinas,the fortress is in ruins,currently the fortress is in ruins,BLEU = 81.87 100.0/100.0/100.0/100.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
194,common_voice_es_19628668.mp3,diomedes por su parte incluyó una canción de su autoría titulada amor bogotano,diomedes for his part included in the sum of his officious title damascusa,diomedes included a song composed by him called love in bogota,BLEU = 4.07 23.1/4.2/2.3/1.2 (BP = 1.000 ratio = 1.182 hyp_len = 13 ref_len = 11)
195,common_voice_es_19794465.mp3,escribe sobre la esperanza que está siempre oculta en algún sitio,is rushing about the esperanza which is very promulgated in some city,he writes about hope which is always hidden somewhere,BLEU = 7.50 25.0/9.1/5.0/2.8 (BP = 1.000 ratio = 1.333 hyp_len = 12 ref_len = 9)
196,common_voice_es_19151720.mp3,entonces el doc,then the door,so the doc,BLEU = 27.52 33.3/25.0/25.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3)
197,common_voice_es_19158582.mp3,las membranas planas no se usan comercialmente porque no tienen suficiente área,plains dont use commercially because they have no sufficient area,plain membranes are not commercially used because they do not have sufficient area,BLEU = 9.73 60.0/22.2/6.2/3.6 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13)
198,common_voice_es_19142082.mp3,fue una decisión que aún continúa en controversia,it was a decision that soon became controversial,it was a decision that is still open to controversy,BLEU = 40.26 62.5/57.1/50.0/40.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
199,common_voice_es_19746114.mp3,es originario del oeste de áfrica tropical y de borneo,is native to the east of africa tropical and borneo,it is native to tropical west africa and borneo,BLEU = 21.36 70.0/33.3/12.5/7.1 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9)
200,common_voice_es_19647917.mp3,dave más tarde completó la mezcla de proceso en north hollywood,theyve got her completed the process messer and norfolk,dave later completed the mixing process in north hollywood,BLEU = 10.55 33.3/12.5/7.1/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
201,common_voice_es_19670689.mp3,esta maquinaria se puede adaptar fácilmente para formalizar oraciones con cuantificadores del lenguaje natural,this machine can easily adapt to formalized orations of natural language quantifiers,this machinery may be easily adapted to build sentences with quantifiers from natural language,BLEU = 7.55 50.0/9.1/5.0/2.8 (BP = 0.846 ratio = 0.857 hyp_len = 12 ref_len = 14)
202,common_voice_es_19092551.mp3,¡ maldición tardaré semanas en repararla,diction it will take weeks to repair it,damn ill take me weeks to repair it,BLEU = 36.56 62.5/42.9/33.3/20.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
203,common_voice_es_19755219.mp3,además al llevar a cabo esta reacción pitts et al,besides to avoid this reaction thats settled,besides by carrying out this reaction pitts et al,BLEU = 10.92 42.9/16.7/10.0/6.2 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
204,common_voice_es_19723622.mp3,de su unión resultaron seis hijos y once nietos,from that union there were six sons and eleven children,six children and eleven grandchildren resulted from that bond,BLEU = 13.13 60.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9)
205,common_voice_es_19667624.mp3,se están realizando amplias investigaciones para comprender su asociación con obesidad diabetes e inflamación,they are made up of many investigations to understand their association with ninnis diabetes and inflammation,there is extensive research being conducted to understand its relationship with obesity diabetes and swelling,BLEU = 7.31 31.2/13.3/3.6/1.9 (BP = 1.000 ratio = 1.067 hyp_len = 16 ref_len = 15)
206,common_voice_es_19666301.mp3,se distribuyen desde el este de turquía norte de irak y noroeste de irán,it is distributed from east to north of the rock and northeast of erin,they are distributed from turkey northern iraq and northwest iraq,BLEU = 6.29 21.4/7.7/4.2/2.3 (BP = 1.000 ratio = 1.400 hyp_len = 14 ref_len = 10)
207,common_voice_es_18377239.mp3,elige el idioma por defecto,he set the idea before me,choose the language for default,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
208,common_voice_es_19978216.mp3,es una de las estrellas conocidas más grandes y luminosas,he is one of the most big and brightest known stars,its one of the biggest and most luminous stars known to exist,BLEU = 15.74 63.6/20.0/11.1/6.2 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12)
209,common_voice_es_19654983.mp3,hay varios powerups de velocidad y salud disponibles para el jugador,there are several paragraphs of velocity and speed available for the player,there are several speed and health power ups available to the player,BLEU = 17.83 66.7/27.3/10.0/5.6 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12)
210,common_voice_es_19290354.mp3,fue una política comunista y activista de la independencia coreana,he was a communist and the activest of korean independents,she was a communist and activist politician who fought for the korean independence,BLEU = 21.54 60.0/33.3/25.0/14.3 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13)
211,common_voice_es_19611186.mp3,se encuentra en israel y en egipto,is located in israel and in egypt,it is found in israel and egypt,BLEU = 27.78 71.4/33.3/20.0/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
212,common_voice_es_19743174.mp3,como concejala del partido en el gobierno municipal asumió la responsabilidad de relaciones institucionales,as a member of the party in the municipal government he assumed the responsibility of the constitutional relations,as the councilor of the party in the municipality government she assumed the responsibility of the institutional relations,BLEU = 42.94 72.2/47.1/37.5/26.7 (BP = 1.000 ratio = 1.000 hyp_len = 18 ref_len = 18)
213,common_voice_es_19700063.mp3,es una de las muchas criaturas desconocidas que supuestamente habitan en honduras,he is one of many unknown creatures that are supposed to be in honduras,it is actually one of the numerous unfamiliar species that allegedly live in honduras,BLEU = 8.89 42.9/15.4/4.2/2.3 (BP = 1.000 ratio = 1.000 hyp_len = 14 ref_len = 14)
214,common_voice_es_19992103.mp3,los pilares de dos metros y medio de diámetro están visibles,pillars of two metres and one metre of diameter are visible,the two and a half meter diameter pillars are visible,BLEU = 9.86 54.5/10.0/5.6/3.1 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10)
215,common_voice_es_19765755.mp3,el tania está formado por cinco secciones,not only is formed by five sections,the tania is formed for five sections,BLEU = 18.58 57.1/33.3/10.0/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
216,common_voice_es_19723114.mp3,y por supuesto recibimos las mayores críticas en alemania,however we receive major critics in germany,and of course we got the biggest critics in germany,BLEU = 17.11 57.1/33.3/20.0/12.5 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10)
217,common_voice_es_19635564.mp3,lauren groff pasa su infancia y adolescencia en su ciudad natal,hortenses childhood and adolescence in his home,lauren groff spends her childhood and adolescence in her home town,BLEU = 24.55 71.4/50.0/40.0/25.0 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11)
218,common_voice_es_18779816.mp3,distingo grupos de muchachos desnudos que se arrojan desde ellos y nadan grandes distancias,they have large distances and large distances,i distinguish groups of naked boys that throw themselves from there and swim great distances,BLEU = 2.49 28.6/8.3/5.0/3.1 (BP = 0.319 ratio = 0.467 hyp_len = 7 ref_len = 15)
219,common_voice_es_19131807.mp3,encontraron cabello humano cerebros dientes y cráneos en el sitio de los asesinatos,they found human cabals cerebrals dents and brains in the city of the assignments,they found human hair brain teeth and skulls at the murder site,BLEU = 12.01 35.7/15.4/8.3/4.5 (BP = 1.000 ratio = 1.167 hyp_len = 14 ref_len = 12)
220,common_voice_es_19527144.mp3,al proclamarse la segunda república una parte de sus dirigentes fueron procesados y encarcelados,proclamation of the second republic a part of his prerogatives was held in case,when the second republic was proclaimed a part of its leaders were processed and imprisoned,BLEU = 17.20 50.0/30.8/16.7/4.5 (BP = 0.931 ratio = 0.933 hyp_len = 14 ref_len = 15)
221,common_voice_es_18324616.mp3,estuve cerca de asustarme esa vez ,i have to be able to help you,i was close to getting scared that time,BLEU = 6.57 25.0/7.1/4.2/2.5 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
222,common_voice_es_19654717.mp3,conversión de una categoría gramatical a un adverbio,version of a grammatical category,part of speech conversion to an adverb,BLEU = 7.16 20.0/12.5/8.3/6.2 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
223,common_voice_es_19568108.mp3,a su vez el portavoz de la cámara debe ser un musulmán chií,at the same time the door of the camera has to be a mussulman,at the same time the chambers spokesperson must be a shia muslim,BLEU = 30.58 50.0/38.5/25.0/18.2 (BP = 1.000 ratio = 1.167 hyp_len = 14 ref_len = 12)
224,common_voice_es_19669625.mp3,los valles en los alrededores son preciosos oasis del silencio llenos de riquezas naturales,the valleys and the rivers are precipitous wastes of silence full of natural richness,some of the surrounding hills and valleys offer wonderful quiet oasis filled with rich natural environments,BLEU = 3.68 35.7/3.8/2.1/1.1 (BP = 0.867 ratio = 0.875 hyp_len = 14 ref_len = 16)
225,common_voice_es_19680098.mp3,aunque no se ha evidenciado alrededor del cerro,even if it is not evidence that the rear door of the tower,although there is no evidence around the hill,BLEU = 4.07 23.1/4.2/2.3/1.2 (BP = 1.000 ratio = 1.625 hyp_len = 13 ref_len = 8)
226,common_voice_es_19764491.mp3,a mamá y papá,mammon pop,to mummy and daddy,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 2 ref_len = 4)
227,common_voice_es_19092555.mp3,el brazo que se cansa ,brussels that can be found,the arm that gets tired,BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
228,common_voice_es_19979737.mp3,ha pasado a la posteridad como el poeta de los banquetes,he has passed the posterity as the poet of the banquets,he is known as the poet of the feasts,BLEU = 36.72 54.5/40.0/33.3/25.0 (BP = 1.000 ratio = 1.222 hyp_len = 11 ref_len = 9)
229,common_voice_es_19142086.mp3,las mujeres especialmente entre las jóvenes empezaron a utilizar el paño africano como reivindicación,the women especially among the girls took part in using the african pamphlet as a rivet,women especially young ladies started to wear the african head ties as a symbol of their claim for recognition,BLEU = 7.02 37.5/20.0/3.6/1.9 (BP = 0.829 ratio = 0.842 hyp_len = 16 ref_len = 19)
230,common_voice_es_19746110.mp3,compuso tres óperas y un ballet y escribió libros para estudio musical,he composed three operas and a ballet and wrote books for musical study,he composed three operas and ballet and wrote books for music studies,BLEU = 57.84 76.9/66.7/54.5/40.0 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12)
231,common_voice_es_19634834.mp3,en el debut en primera de los armeros siguió siendo el portero titular,the debut in the first of the armourers it was seen the title of the door,he remained as permanent goalkeeper in the eibar clubs first division debut,BLEU = 5.82 25.0/6.7/3.6/1.9 (BP = 1.000 ratio = 1.333 hyp_len = 16 ref_len = 12)
232,common_voice_es_20008371.mp3,se encuentra enclavada al pie de la sierra de comechingones,it is located at the foot of the sierra de camacs,there at the bottom of the comechingones mountain range it is located,BLEU = 18.72 63.6/40.0/11.1/6.2 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12)
233,common_voice_es_19614707.mp3,las funciones del sultán son las de un monarca absoluto,the functions of the sultan are the absolute monarch,the duties of a sultan are the same as an absolute monarch,BLEU = 17.39 77.8/37.5/14.3/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12)
234,common_voice_es_19623899.mp3,además han grabado cinco recopilatorios,besides there are five recipes,besides they have recorded five compilations,BLEU = 10.40 40.0/12.5/8.3/6.2 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
235,common_voice_es_19138149.mp3,la idea del techo fue concebida como una membrana en colores naturales de seda,the idea of the tax was considered as a membrane in natural causes of seed,the original idea regarding the roof consisted in natural colored silk membrane,BLEU = 6.92 40.0/7.1/3.8/2.1 (BP = 1.000 ratio = 1.250 hyp_len = 15 ref_len = 12)
236,common_voice_es_19674182.mp3,wolf ha estado en el espacio en cuatro ocasiones,wolfe has been in spain for years,wolf has been on the space in four occasions,BLEU = 10.92 42.9/16.7/10.0/6.2 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9)
237,common_voice_es_19764274.mp3,es protagonizada por claudia di girolamo francisco reyes y francisco melo,shes puritanized by cordelia de la romola francesco reis and francisco,claudia di girolamo francisco reyes and francisco melo had the leading roles,BLEU = 6.84 18.2/10.0/5.6/3.1 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12)
238,common_voice_es_19699996.mp3,el color puede variar desde blanco rosa verdoso y anaranjado,kullak can vary from white pink to red and orange,its color can range between white pink a little bit green and orange,BLEU = 9.30 50.0/22.2/6.2/3.6 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13)
239,common_voice_es_19769376.mp3,algunos de los habitantes se establecieron en el monte athos,some of the inhabitants were established in the estuary,some of the inhabitants settled in mount athos,BLEU = 31.56 55.6/37.5/28.6/16.7 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8)
240,common_voice_es_19636463.mp3,santiago orígenes,santiago,santiago background,BLEU = 36.79 100.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 1 ref_len = 2)
241,common_voice_es_19151724.mp3,varios de ellos se quedaron en distintas ciudades del extranjero para completar su educación,several of them were buried in different cities of excavations or completing their education,several of them stayed in different foreign cities to complete their education,BLEU = 16.06 57.1/30.8/8.3/4.5 (BP = 1.000 ratio = 1.167 hyp_len = 14 ref_len = 12)
242,common_voice_es_18353546.mp3,que le den por saco a todo,you want to do anything,fuck everything,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.500 hyp_len = 5 ref_len = 2)
243,common_voice_es_19736448.mp3,la dieta de esta especie es desconocida pero probablemente consuma lagartijas y pequeñas serpientes,diet of this species is disconcerting but it is probably prohibited by small species,this type of diet is unknown but probably he eats lizards and small serpents,BLEU = 4.62 50.0/3.8/2.1/1.1 (BP = 1.000 ratio = 1.000 hyp_len = 14 ref_len = 14)
244,common_voice_es_19716931.mp3,el personaje está basado en la figura de iago solla garcía,the cactus is based on the figure of the lobes oligarchia,the character is based on iago solla garcía,BLEU = 14.99 36.4/20.0/11.1/6.2 (BP = 1.000 ratio = 1.375 hyp_len = 11 ref_len = 8)
245,common_voice_es_19634045.mp3,completos genocidios fruto de la obediencia del pueblo hebreo a un mandato divino,plea genesis the fruit of the obesity of the hebrides phoebus to a divine mandate,complete genocide fruit of obedience of the hebrew people to a divine mandate,BLEU = 22.23 53.3/35.7/15.4/8.3 (BP = 1.000 ratio = 1.154 hyp_len = 15 ref_len = 13)
246,common_voice_es_20003310.mp3,abandonó la empresa al año siguiente por mala salud,they abandoned the company the following year for good health,they left the company the following year due to their bad health condition,BLEU = 31.65 70.0/44.4/37.5/28.6 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13)
247,common_voice_es_19604075.mp3,hay muchas ruinas griegas en la provincia,there are many greeks in the province,the province has many greek ruins,BLEU = 14.54 42.9/16.7/10.0/6.2 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
248,common_voice_es_18362180.mp3,alguien vendrá que bueno te hará,ill come back to you again,the grass always looks greener on the other side,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9)
249,common_voice_es_19609792.mp3,mistress anunció un reencuentro para un último concierto en el damnation festival,sisters announced a meeting for the last concert in the domination festival,mistress announced a reunion at the last concert at the damnation festival,BLEU = 17.24 58.3/27.3/10.0/5.6 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12)
250,common_voice_es_19638354.mp3,es el único pueblo rural de santa fe declarado monumento histórico,it is the only real village of santa fe declared historical monument,it is the only rural village of santa fe that was declared a historical monument,BLEU = 37.16 91.7/63.6/40.0/22.2 (BP = 0.779 ratio = 0.800 hyp_len = 12 ref_len = 15)
251,common_voice_es_19722758.mp3,pilsen representa el paradigma del gusto uruguayo de la cerveza,hilson represents the paradise of the iroquois of the service,pilsen represents the paradigm of the uruguayan taste for beer,BLEU = 11.87 40.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
252,common_voice_es_19639811.mp3,los materiales de fabricación varían enormemente,fabrication materials very enormously,the manufacturing resources range widely,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
253,common_voice_es_19596475.mp3,su cabecera es santa maría,capitol santa maria,santa maria is its main district,BLEU = 20.25 66.7/50.0/50.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 3 ref_len = 6)
254,common_voice_es_19373803.mp3,él ha regresado a los ángeles en forma temporal para cuidar a su madre,he arrived at los angeles in the shape of a season for his mother,he has temporarily come back to los angeles in order to look after his mother,BLEU = 12.95 42.9/23.1/8.3/4.5 (BP = 0.931 ratio = 0.933 hyp_len = 14 ref_len = 15)
255,common_voice_es_20050452.mp3,en ella publicarían todos los futuros autores en corso como petru rocca,they published all the authors in courses such as patriarch,all future corsican writers would publish in it such as petru rocca,BLEU = 8.17 40.0/11.1/6.2/3.6 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
256,common_voice_es_18598259.mp3,antes de que aprenda a montar en bicicleta,once they are ready they will go to the castle,before i learn to ride a bike,BLEU = 4.20 10.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.429 hyp_len = 10 ref_len = 7)
257,common_voice_es_19979610.mp3,sus tallos son enredados con pelos cortos y suaves cuando son jóvenes,stales are reddish with short hairs and lice when they are young,its stems are tangled with short soft hair when they are young,BLEU = 26.20 58.3/36.4/20.0/11.1 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12)
258,common_voice_es_19608243.mp3,está representada principalmente por la actividad comercial menor construcción servicios turismo menor entre otros,is mainly represented by the commercial activity construction services terrestrial men are among others,its main activities include minor trade construction services and small scale tourism among others,BLEU = 8.03 28.6/15.4/4.2/2.3 (BP = 1.000 ratio = 1.000 hyp_len = 14 ref_len = 14)
259,common_voice_es_18312921.mp3,a cada cerdo le llega su san martín,he is kaido of the gods of saint martin,what goes around comes around,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.800 hyp_len = 9 ref_len = 5)
260,common_voice_es_20015089.mp3,el toyota no,to tell you to know,not the toyota,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.667 hyp_len = 5 ref_len = 3)
261,common_voice_es_19749759.mp3,este tipo de construcción hace que la válvula tenga un precio reducido,type of construction does not mean that the valve has a reduced price,this type of construction makes that the valve has a lower price,BLEU = 39.83 69.2/50.0/36.4/20.0 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12)
262,common_voice_es_19764968.mp3,el plan se elaboró en absoluto secreto,the plan worked and the obsolete,a strict secret the plan was made through,BLEU = 11.63 33.3/20.0/12.5/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
263,common_voice_es_19725428.mp3,ahora la única salida que le queda es convertirse en entrenador,the only solid that they want is to become a trainer,now the only way out is to become a coach,BLEU = 27.90 54.5/40.0/22.2/12.5 (BP = 1.000 ratio = 1.100 hyp_len = 11 ref_len = 10)
264,common_voice_es_19598342.mp3,gana el equipo que consiga mayor puntuación,hanna the team that has made your plantation,the team getting the highest score wins,BLEU = 11.04 25.0/14.3/8.3/5.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
265,common_voice_es_19660292.mp3,dichos cuadros se vendieron en su totalidad,these four were lost in their totality,those pictures were totally sold,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5)
266,common_voice_es_19982064.mp3,la línea finalmente se convirtió en una red de radares,the line finally became a line of raiders,the line eventually was converted into a radar network,BLEU = 10.79 37.5/14.3/8.3/5.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9)
267,common_voice_es_19639060.mp3,se encuentra al sur de nueva caledonia,is located in the south of new caledonia,you can find it in the south of new caledonia,BLEU = 52.99 75.0/71.4/66.7/60.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
268,common_voice_es_19755901.mp3,en esta escena su cabello está rizado y utiliza unos lentes de sol,this scene has had a shape and uses the sole link,in this scene their hair is curled and they are wearing sunglasses,BLEU = 7.57 27.3/10.0/5.6/3.1 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12)
269,common_voice_es_19654102.mp3,en la isla se encuentra una población de árboles de diferentes especies,yes and there is a population of different species,the island has a population of different tree species,BLEU = 31.56 55.6/37.5/28.6/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
