,path,source_text,pred_text,ref_text,ASR_BLEU
207,common_voice_es_19141078.mp3,durante la coronación el condestable guarda el caballo del rey,hearing the coroners verdict the concessible guard against the king,during the coronation the constable keeps the kings horse,BLEU = 5.52 30.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9)
208,common_voice_es_19952621.mp3,enterado de esta traición el emperador marchó inmediatamente hacia el sur,in addition to this tradition vampire moved to the south,having learned of this betrayal the emperor immediately went to the south,BLEU = 13.74 40.0/22.2/12.5/7.1 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
209,common_voice_es_19717028.mp3,algunos de sus batallones tomaron parte directa en los combates apoyando a otras divisiones,some of his battles took part in the pampas following other divisions,some of his battalions took a direct participation in the battles supporting other divisions,BLEU = 16.70 75.0/36.4/10.0/5.6 (BP = 0.846 ratio = 0.857 hyp_len = 12 ref_len = 14)
210,common_voice_es_18956273.mp3,empezar de cero ¿ eh anda que,know what,start from zero huh so what,BLEU = 6.77 50.0/50.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 2 ref_len = 6)
211,common_voice_es_19666864.mp3,a pesar de todo lo expuesto las casas existen,the houses are still there,despite all this the houses exist,BLEU = 17.49 40.0/25.0/16.7/12.5 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
212,common_voice_es_19607114.mp3,el edificio fue promovido por el adinerado comerciante eudoro pardo labarta,the building was completed by the commercial manager aldo podol of varta,the building was sponsored by the wealthy businessman eudoro pardo labarta,BLEU = 15.85 41.7/27.3/10.0/5.6 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11)
213,common_voice_es_18796571.mp3,¿ conoces estas formas de vida sí,you know these things,do you know these ways of life yes i do,BLEU = 13.27 75.0/66.7/50.0/50.0 (BP = 0.223 ratio = 0.400 hyp_len = 4 ref_len = 10)
214,common_voice_es_19613139.mp3,se cree que fue el primer edificio de australia que usó una configuración así,it was the first building of australia that used it as a configuration,it is believed that it was the first building in australia to use such a structure,BLEU = 26.59 69.2/33.3/27.3/20.0 (BP = 0.794 ratio = 0.812 hyp_len = 13 ref_len = 16)
215,common_voice_es_19960473.mp3,la versión de vinilo incluía un póster de la banda,the version of vanilla included a band,the presentation of the vinyl album contained a poster of the band,BLEU = 4.55 57.1/8.3/5.0/3.1 (BP = 0.490 ratio = 0.583 hyp_len = 7 ref_len = 12)
216,common_voice_es_18372322.mp3,a buen caballo buen jinete,good,a good horse for a good rider,BLEU = 0.25 100.0/0.0/0.0/0.0 (BP = 0.002 ratio = 0.143 hyp_len = 1 ref_len = 7)
217,common_voice_es_19609531.mp3,rose hace varias apariciones en la cuarta temporada,where is her several appearances,rose makes several appearances in season four,BLEU = 14.32 40.0/25.0/16.7/12.5 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
218,common_voice_es_19609150.mp3,casas levantadas con las características principales del somontano aunque no siguen un carácter unitario,his main characteristics were surmounting although not a unique character,these houses have been built with the main somantano characteristics even though they do not follow a single nature,BLEU = 2.41 40.0/5.6/3.1/1.8 (BP = 0.407 ratio = 0.526 hyp_len = 10 ref_len = 19)
219,common_voice_es_19608229.mp3,ocho grupos de seis equipos y uno de cinco participarán en la eliminatoria,he is eighteen and one of five members in the illumination,eight groups of six teams and one of five will participate in the playoffs,BLEU = 21.24 54.5/40.0/22.2/12.5 (BP = 0.761 ratio = 0.786 hyp_len = 11 ref_len = 14)
220,common_voice_es_19738086.mp3,en esta sierra se emerge la isla de alborán que pertenece a esta,the island of bourbon is located in this town,in these mountains the alboran island emerged which is part of those mountains,BLEU = 4.57 55.6/6.2/3.6/2.1 (BP = 0.641 ratio = 0.692 hyp_len = 9 ref_len = 13)
221,common_voice_es_19716503.mp3,desempeñó un papel fundamental en la muerte del generalfeldmarschall erwin rommel,he made a fond and gentle role in the death of general foma coeur in rome,he had an important role in the death of general feldmarschall erwin rommel,BLEU = 31.31 43.8/33.3/28.6/23.1 (BP = 1.000 ratio = 1.231 hyp_len = 16 ref_len = 13)
222,common_voice_es_19647509.mp3,al timbre una corona mural de provincia,at that time a mural crown,at the top a provincial crown mural,BLEU = 9.72 66.7/10.0/6.2/4.2 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7)
223,common_voice_es_19764027.mp3,comprende material temático extra durante la recapitulación,covers the extra material during the recovery,it includes extra thematic material during the summery,BLEU = 22.77 57.1/33.3/20.0/12.5 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
224,common_voice_es_19612240.mp3,resistió con firmeza y los otomanos tan sólo lograron ocupar los territorios circundantes,he resisted with a firmness and the ottomans only lost their surrounding territory,it resisted fiercely therefore the ottomans only managed to occupy the surrounding territories,BLEU = 13.07 38.5/16.7/9.1/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 13 ref_len = 13)
225,common_voice_es_19620557.mp3,está construido de hormigón armado,it is built by strong arms,its built with reinforced concrete,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
226,common_voice_es_19134959.mp3,aquí se ubican los baños termales,this is located on the line,here are the hot springs,BLEU = 8.12 16.7/10.0/6.2/4.2 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5)
227,common_voice_es_18384550.mp3,cada loco con su tema y cada lobo por su senda,its called the psalm and each song,every madman has his tune and every wold his track,BLEU = 4.28 14.3/8.3/5.0/3.1 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10)
228,common_voice_es_19722329.mp3,en la administración hay una secretaría nacional estatales y gubernamentales,there is a national secretary state and government,there are national state and governmental secretarys offices in the government,BLEU = 9.55 62.5/14.3/8.3/5.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11)
229,common_voice_es_20007695.mp3,una ancha banda de gas y polvo oculta la estrella central,the central street is open,a wide band of gas and dust hides the central star,BLEU = 6.43 40.0/25.0/16.7/12.5 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11)
230,common_voice_es_19121727.mp3,the los angeles times,but los angeles,the angeles times,BLEU = 27.52 33.3/25.0/25.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 3 ref_len = 3)
231,common_voice_es_19607113.mp3,en la planta baja mezcla elementos góticos y renacentistas,the gothic elements are found in the floor,on the ground floor gothic and renaissance elements are mixed,BLEU = 10.82 62.5/14.3/8.3/5.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
232,common_voice_es_20001247.mp3,se desconoce el nombre del padre,the name of the father is unknown,the fathers name is unknown,BLEU = 15.62 57.1/16.7/10.0/6.2 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5)
233,common_voice_es_18976640.mp3,¡ vanidoso ¿ para quién te acicalas,ascot,the vanity for whom are you grooming yourself,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.001 ratio = 0.125 hyp_len = 1 ref_len = 8)
234,common_voice_es_19960474.mp3,el anillo vengó a su hacedor y traicionó a isildur deslizándose de su dedo,he went to his age and moved tirelessly left behind,the ring avenged its creator and betrayed isildur slipping from his finger,BLEU = 4.09 20.0/5.6/3.1/1.8 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
235,common_voice_es_19760407.mp3,gamarra reconoció el gobierno de la fuente era evidente que ambos se hallaban confabulados,amara recognised the government of louvain,gamarra acknowledged la fuentes administration it was obvious that they were both conspiring,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.311 ratio = 0.462 hyp_len = 6 ref_len = 13)
236,common_voice_es_19689247.mp3,el test de binet y simon permite calcular el cociente intelectual,its worth living and it wants to take part in the school,the binet and simon test allows us to measure the i q,BLEU = 4.46 25.0/4.5/2.5/1.4 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12)
237,common_voice_es_19609536.mp3,es el único que ha logrado ganar carreras y campeonatos,its the only one who has one career in champing,hes the only one who managed to win races and championships,BLEU = 23.77 40.0/33.3/25.0/14.3 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11)
238,common_voice_es_19716504.mp3,sin embargo la mayor parte fue enviado a roma,however the most part was in rome,however rome received almost everything,BLEU = 7.81 28.6/8.3/5.0/3.1 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5)
239,common_voice_es_19690515.mp3,su misión es estimular la colaboración internacional en todas las áreas de la matemática,the international collaboration in both areas of the mass,his mission is promoting international cooperation in all mathematical areas,BLEU = 5.61 33.3/6.2/3.6/2.1 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10)
240,common_voice_es_19599103.mp3,sobre la parte de poniente se alzaba la espadaña que sustentaba las campanas,on the left side the space was covered,on the western side was the bell gable that supported the bells,BLEU = 8.42 62.5/14.3/8.3/5.0 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12)
241,common_voice_es_18648697.mp3,¿ qué tal a tres de cinco,it has three or five,what about three of five,BLEU = 12.70 40.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
242,common_voice_es_19597631.mp3,la cuarta etapa estaba divididas en dos sectores,the floor was divided into sections,the fourth stage was divided into two segments,BLEU = 23.26 66.7/40.0/25.0/16.7 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
243,common_voice_es_19707501.mp3,la mitad de esos fondos piensa obtenerlos del fondo social europeo,the use of these funds to obtain the european social fund,he is considering obtaining half of these funds from the european social fund,BLEU = 28.29 63.6/50.0/33.3/12.5 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13)
244,common_voice_es_20027425.mp3,casó con luna gonzález madariaga,he was married to a solace moderator,he married to luna gonzalez madariaga,BLEU = 14.54 42.9/16.7/10.0/6.2 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
245,common_voice_es_19640091.mp3,ya no había para donde hacerse,theres nothing to do,there was nowhere to do that,BLEU = 19.38 50.0/33.3/25.0/25.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
246,common_voice_es_19745981.mp3,el macho es ligeramente mayor pero ambos sexos son del mismo color,its generally better but both sexes are the same colour,the male is slightly bigger but both sexes are the same color,BLEU = 42.33 60.0/55.6/50.0/42.9 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
247,common_voice_es_18332482.mp3,¿ qué estas tratando de hacer  nada ,what is wrong no,what are you trying to do nothing,BLEU = 7.55 25.0/16.7/12.5/12.5 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7)
248,common_voice_es_19635390.mp3,la visita sin guía es gratuita,the visit is great,the visit without a guided tour is free of charge,BLEU = 7.89 75.0/33.3/25.0/25.0 (BP = 0.223 ratio = 0.400 hyp_len = 4 ref_len = 10)
249,common_voice_es_19711573.mp3,ellos lograron victorias ante samoa y guernsey,they won the victory against samoa and warsaw,they achieved victories over samoa and guernsey,BLEU = 12.22 37.5/14.3/8.3/5.0 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7)
250,common_voice_es_19767149.mp3,nombrado capitán luchó en la columna hasta el final,in the end the captain one,he was designated as captain and he fought in the column to the end,BLEU = 6.40 83.3/40.0/12.5/8.3 (BP = 0.264 ratio = 0.429 hyp_len = 6 ref_len = 14)
251,common_voice_es_20002972.mp3,esto lo hizo haciendo su evangelio disponible para todos aquellos que lo querían,this was done looking for all those who knew,he did making his gospel accessible to all those who wanted it,BLEU = 12.72 33.3/25.0/14.3/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12)
252,common_voice_es_19625976.mp3,las imágenes ganan en dinamismo,the images are very different,the images are getting more dynamic,BLEU = 32.56 60.0/50.0/33.3/25.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
253,common_voice_es_19676067.mp3,la obra cuenta con el prólogo del profesor y arquitecto paulo bruna,the work is the work of the architect paulo bruno,the work includes the professors and architect paulo brunas prologue,BLEU = 12.55 50.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
254,common_voice_es_18950398.mp3,dejaros de estupideces e iros a dormir,they left behind,enough of your chit chat go to sleep,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.189 ratio = 0.375 hyp_len = 3 ref_len = 8)
255,common_voice_es_18956274.mp3,lllamaron a la policía porque hacían mucho ruido,they called the police because they were very good,they called the police because they did a lot of noise,BLEU = 47.03 66.7/62.5/57.1/50.0 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
256,common_voice_es_19652404.mp3,sus padres fueron primo groot de vargas machuca y francisca de urquinaona y pardo,his parents were the first bogus michigan francesco of akkanawan and pado,his parents were primo groot de vargas machuca and francisca de urquinaona and pardo,BLEU = 11.47 33.3/18.2/10.0/5.6 (BP = 0.846 ratio = 0.857 hyp_len = 12 ref_len = 14)
257,common_voice_es_19662834.mp3,en contraposición a dante gino ha tenido una vida austera,in contrast you know has had a good life,unlike dante gino had an austere life,BLEU = 5.67 22.2/6.2/3.6/2.1 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7)
258,common_voice_es_19706731.mp3,se encuentra en el norte de la cuenca del amazonas,is located in the north of amazon,it is found in the northern region of the amazon basin,BLEU = 9.33 71.4/16.7/10.0/6.2 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11)
259,common_voice_es_20027434.mp3,las hojas muertas a menudo son conservadas en el árbol durante el invierno,the daddies are preserved during the winter,during the winter dead leaves are generally kept in the three,BLEU = 15.69 71.4/33.3/20.0/12.5 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11)
260,common_voice_es_19956493.mp3,desde ahí han participado anualmente en todas las versiones del evento,they have participated in all the events,since then they have participated annually in all editions of the event,BLEU = 15.75 85.7/50.0/20.0/12.5 (BP = 0.490 ratio = 0.583 hyp_len = 7 ref_len = 12)
261,common_voice_es_19670690.mp3,resignado chambers acepta la pelea,resigned the chambers,chambers gives up and accepts the fight,BLEU = 9.14 66.7/25.0/25.0/0.0 (BP = 0.264 ratio = 0.429 hyp_len = 3 ref_len = 7)
262,common_voice_es_19764031.mp3,se trata de una de las primeras zarzuelas costumbristas representadas en los escenarios españoles,its one of the first spanish peoples songs,it is one of the first costumbrist zazuelas performed in spanish stages,BLEU = 22.17 62.5/42.9/33.3/20.0 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12)
263,common_voice_es_20018613.mp3,se encuentra en los pastizales húmedos y bordes de arroyos,it is found in the lower and lower walls,it is found in humid meadows and streams borders,BLEU = 31.56 55.6/37.5/28.6/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
264,common_voice_es_19627412.mp3,estudió derecho e se incorporó como letrado en la diputación foral guipuzcoana,he studied as a member of the floral deputation of kibescuan,he studied law and joined the provincial council of gipuzkoa as a lawyer,BLEU = 9.78 54.5/20.0/5.6/3.1 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13)
265,common_voice_es_18544835.mp3,¡ no le conozco,he didnt know,i dont know him,BLEU = 19.72 33.3/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4)
266,common_voice_es_19761952.mp3,pese al intenso combate logró replegarse hacia una posición elevada,with intense delight he went back to an elevated position,despite the intense fighting it managed to retreat to an elevated position,BLEU = 22.74 50.0/33.3/25.0/14.3 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12)
267,common_voice_es_19678744.mp3,el contrario de el niño es la niña,the bottom of the niche is the niche,el niño and la niña are phenomena whit opposite characteristics,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
268,common_voice_es_19760625.mp3,la regresión reversible podría anticipar el síndrome de tourette no puro,the refusal regression could be anticipated,reversible regression could anticipate not pure tourettes syndrome,BLEU = 11.63 33.3/20.0/12.5/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8)
269,common_voice_es_19730525.mp3,el maestro de audición y lenguaje desarrolla su labor exclusivamente en centros escolares,school teacher and school teacher,the teacher of reading and language works exclusively in school centers,BLEU = 4.23 60.0/12.5/8.3/6.2 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11)
270,common_voice_es_19598058.mp3,estas variantes son ligeramente inferiores al modelo estándar con un paquete de manejo especial,hes very insolently inferior to the standard model with a special package in package,these variants are slightly lower to the standard model with a special management package,BLEU = 44.71 57.1/46.2/41.7/36.4 (BP = 1.000 ratio = 1.000 hyp_len = 14 ref_len = 14)
271,common_voice_es_19652478.mp3,de la edad de hierro proviene el castro del cueto del agua,the cast of the water,the castro of cueto del agua comes from the iron age,BLEU = 4.23 60.0/12.5/8.3/6.2 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11)
272,common_voice_es_19699945.mp3,cipselas de color verde pálido a bronceado,it has a white color,pale green to bronze colored cypselae,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6)
273,common_voice_es_19710322.mp3,sin embargo se logró restablecer la comunicación y se continuó con normalidad,however the communication was established,however communication was reestablished and continued normally,BLEU = 15.85 60.0/25.0/16.7/12.5 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7)
274,common_voice_es_19695581.mp3,presenta gran luz y colorido pese a estar bajo la fuerte supervisión de mengs,it has a larger color with a strong surface of mantle,even though it is strongly monitored by mengs it is very illuminated and colorful,BLEU = 2.85 9.1/5.0/2.8/1.6 (BP = 0.761 ratio = 0.786 hyp_len = 11 ref_len = 14)
275,common_voice_es_19766718.mp3,el rodaje tiene lugar en nueva york,the road is located in new york,the film is shooting in new york,BLEU = 27.78 71.4/33.3/20.0/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
276,common_voice_es_19637712.mp3,gracias a la hazaña realizada peter es nombrado capitan del ejercito por aslan,thanks to the new age peter is a member of the legislative,thanks to this feat peter is awarded the title of army captain by aslan,BLEU = 8.97 50.0/18.2/5.0/2.8 (BP = 0.846 ratio = 0.857 hyp_len = 12 ref_len = 14)
277,common_voice_es_19614317.mp3,habita en brasil y en argentina,he lays an argentina,its habitat is located in brazil and argentina,BLEU = 5.88 25.0/16.7/12.5/12.5 (BP = 0.368 ratio = 0.500 hyp_len = 4 ref_len = 8)
278,common_voice_es_19697573.mp3,una persona luchadora y honesta,a person was killed,a determined and honest person,BLEU = 14.79 50.0/16.7/12.5/12.5 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5)
279,common_voice_es_20065361.mp3,para cada vehículo se prueban sus diferentes combinaciones de motor transmisión y acabado,for each vehicle its different combinations of a translating motor,different combinations regarding the engine transmission and finish are tested for each vehicle,BLEU = 14.55 50.0/33.3/12.5/7.1 (BP = 0.741 ratio = 0.769 hyp_len = 10 ref_len = 13)
280,common_voice_es_20044450.mp3,fue el cohete sonda más potente lanzado por polonia,it was the most powerful city of polonia,it was the most powerful sounding rocket launched by poland,BLEU = 40.26 62.5/57.1/50.0/40.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
281,common_voice_es_20068680.mp3,actualmente la estación está abierta y tiene jefe de estación,its station is perfectly open,currently the station is open and it has a manager,BLEU = 8.70 60.0/25.0/16.7/12.5 (BP = 0.368 ratio = 0.500 hyp_len = 5 ref_len = 10)
282,common_voice_es_19667938.mp3,la vida de daniel linares no va bien,annual dinners died,daniel linares life is not doing well,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.264 ratio = 0.429 hyp_len = 3 ref_len = 7)
283,common_voice_es_19641167.mp3,el papel lo convirtió en ídolo adolescente,the paper was converted,the character made him a teenage star,BLEU = 7.55 25.0/16.7/12.5/12.5 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7)
284,common_voice_es_19715633.mp3,la ceniza obtenida de quemar su madera se empleaba en la fabricación de pólvora,it was obtained from the use of water,the ash obtained from burning their wood was used for the production of gunpowder,BLEU = 6.56 62.5/14.3/8.3/5.0 (BP = 0.472 ratio = 0.571 hyp_len = 8 ref_len = 14)
285,common_voice_es_19762449.mp3,joan ignasi pla es licenciado en derecho,joanna glossy plays a lawyer,joan ignasi p l a graduated from law school,BLEU = 4.80 20.0/12.5/8.3/6.2 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9)
286,common_voice_es_18853129.mp3,la fauna y la flora que hemos visto,the leaves and flowers are very beautiful,the fauna and flora that we have seen,BLEU = 6.77 28.6/8.3/5.0/3.1 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8)
287,common_voice_es_19955305.mp3,encontraron la secuencia en el acantilado por debajo de la capilla de st,it was found in a canton on the side of saint,they found the sequence on the cliff below the chapel of st,BLEU = 8.14 36.4/10.0/5.6/3.1 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12)
288,common_voice_es_19754240.mp3,actualmente la fortaleza está en ruinas,is carthage in ruins,currently the fortress is in ruins,BLEU = 21.44 75.0/33.3/25.0/25.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
289,common_voice_es_18407982.mp3,la niña chole sonrió con languidez,ill go out,the chole girl smiled with languor,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 3 ref_len = 6)
290,common_voice_es_19671544.mp3,la única pega era que el grupo tenía que mantener a salvo al anticristo,the only thing was that the group was able to keep it safe,the only problem was that the group had to keep antichrist safe,BLEU = 26.91 69.2/41.7/18.2/10.0 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12)
291,common_voice_es_19646033.mp3,sus servicios funerarios y entierro ocurrieron en la catedral vieja de san luis,his funeral services were held in saint pauls cathedral,his funeral services and the burial took place in the old cathedral of saint luis,BLEU = 10.84 66.7/25.0/14.3/8.3 (BP = 0.513 ratio = 0.600 hyp_len = 9 ref_len = 15)
292,common_voice_es_18784585.mp3,si no podemos salir entonces tendremos que morirnos,we can do nothing,if we cannot go out we will have to die,BLEU = 3.56 25.0/16.7/12.5/12.5 (BP = 0.223 ratio = 0.400 hyp_len = 4 ref_len = 10)
293,common_voice_es_19636293.mp3,gracias a este albatros venció a craig wood en el desempate,thanks to the album craig would come,thanks to this albatross he beat craig wood in the playoff,BLEU = 8.82 57.1/16.7/10.0/6.2 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11)
294,common_voice_es_19961470.mp3,la plaza se encuentra la avenida san martín entre las calles alberdi y lavalle,the place is located in saint martins city between old birdie and la vale,the square is located on san martín avenue between alberdi and lavalle streets,BLEU = 7.14 35.7/7.7/4.2/2.3 (BP = 1.000 ratio = 1.077 hyp_len = 14 ref_len = 13)
295,common_voice_es_19991511.mp3,esta reducción se debe principalmente a las políticas de asistencia social,this reduction is mainly due to social assistance,this reduction is mainly the consequence of social assistance policies,BLEU = 32.02 75.0/57.1/33.3/20.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
296,common_voice_es_20012382.mp3,mónica rodríguez comenzó a practicar ballet clásico a los tres años,one of the couriers began to pratts pass it by for three years,monica rodriguez took up classic ballet when he was three years old,BLEU = 6.18 15.4/8.3/4.5/2.5 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12)
297,common_voice_es_19139865.mp3,el sistema tierraluna es el caso mejor estudiado,the most studied taste,the earth moon system is the case which has been best studied,BLEU = 2.57 50.0/16.7/12.5/12.5 (BP = 0.135 ratio = 0.333 hyp_len = 4 ref_len = 12)
298,common_voice_es_19637715.mp3,dispone de cámara termómetro y barómetro,it has a camera thermometer,it contains a camera a temperature sensor and a pressure sensor,BLEU = 7.12 60.0/25.0/16.7/12.5 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11)
299,common_voice_es_19687781.mp3,la primera línea es la última idea del te deum,the first line is tedium,the first line is the last te deum idea,BLEU = 30.05 80.0/75.0/66.7/50.0 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9)
300,common_voice_es_20044457.mp3,el cielo tormentoso se ilumina de nuevo,the sky is dark,the stormy sky is alight again,BLEU = 21.44 75.0/33.3/25.0/25.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6)
301,common_voice_es_19943808.mp3,la población importante más próxima es aguada pasajeros,the most important thing is her way,the nearest major town is aguada pasajeros,BLEU = 7.81 28.6/8.3/5.0/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7)
302,common_voice_es_19715634.mp3,nunca ha sido campeón de liga y solo ha ganado títulos menores,it has never been a levee champagne and only won the best titles,hes never been a league champion and has only won minor titles,BLEU = 16.26 61.5/25.0/9.1/5.0 (BP = 1.000 ratio = 1.083 hyp_len = 13 ref_len = 12)
303,common_voice_es_18407985.mp3,ivan pérez no vendrá de excursión,i wont go back,ivan pérez wont come on the expedition,BLEU = 7.55 25.0/16.7/12.5/12.5 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7)
304,common_voice_es_19671543.mp3,más tarde se lanzó la beta para el resto de dispositivos con android,later he went back to the house of andrew,later on the beta version was launched for the remaining android devices,BLEU = 4.06 22.2/6.2/3.6/2.1 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12)
305,common_voice_es_19602246.mp3,el matrimonio solo duró dos años y no tuvieran descendencia,the marriage only took two years and didnt take place,the marriage only lasted two years and they had no descendants,BLEU = 23.77 60.0/44.4/25.0/7.1 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11)
306,common_voice_es_19723119.mp3,la pareja forma un valle accidentado en la zona intermedia,the park is an accident in the intermediate area,both make up a rugged valley in the middle zone,BLEU = 8.53 22.2/12.5/7.1/4.2 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10)
307,common_voice_es_19254691.mp3,es protagonizada por jennifer love hewitt quien retoma el personaje protagonista de la película,he is protagonized by a geneva of hughie who has the protagonist character of the movie,this is starring jennifer love hewitt who takes over the main character of the film,BLEU = 10.83 37.5/13.3/7.1/3.8 (BP = 1.000 ratio = 1.067 hyp_len = 16 ref_len = 15)
308,common_voice_es_20007123.mp3,está basada como la novela en la vida de orsini,its based on the novel in the life of rossini,its based like the novel on orsinis life,BLEU = 13.13 60.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8)
309,common_voice_es_19956494.mp3,normalmente se interpretan solo los dos primeros y los dos últimos versos,they are in hope of the first and last ones,usually only the first two and last two verses are performed,BLEU = 11.36 50.0/22.2/6.2/3.6 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11)
310,common_voice_es_19740059.mp3,es buen amigo del actor hugo johnstoneburt,hes a good friend of that to pooper johnson,hes good friends of the actor hugo johnstone burt,BLEU = 6.27 33.3/6.2/3.6/2.1 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
311,common_voice_es_19704715.mp3,expresado como un porcentaje conocido como eficiencia de conversión solar,it is known as a percentage of solar conversion,it is expressed as a percentage known as solar conversion efficiency,BLEU = 22.84 88.9/62.5/14.3/8.3 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11)
312,common_voice_es_19729850.mp3,en su primera temporada se emitió los sábados en prime time,in his first season he went to play in town,the first season was broadcast on saturdays in prime time,BLEU = 9.29 30.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10)
